sku,filename,caseW,bboxH,cxRatio,cyRatio,canvas,color_mode,extra_chunks,pass_technical_geometry,dial_graft,registration_inliers,source_sha256,final_sha256,visual_review,visual_notes,repair_method,metric_warnings
WW408,WW408.png,0.780273,0.908203,0.500488,0.499674,1024x1536,RGBA,,True,applied,238,4e5e7d02c60ebdd45796beb71d4e8dd8a76e544d79018281402adb83263eccd9,3a98e07c5a5558f596753fdfdc4d4e3755c02ab90f90914426ec4075253e7875,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W1245,W1245.png,0.780273,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,134,93f377ef0491480476507e33a66f0229ef50ddf4c0310602da0f905acd4d079e,d7ac2e66505d51663691d8e3c322e5c062a09290751b96d5ade20babdd8bfa7c,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WW868,WW868.png,0.780273,0.851562,0.500000,0.500000,1024x1536,RGBA,,True,applied,298,a74ff3b2398c89e8047614779d68e0f27036aad359c5def554496f8c63da9ba6,410be26add4909fb89c429917cb2b70d19cfb60eaef625c1c52de98c7702abea,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W1218,W1218.png,0.780273,0.813151,0.499512,0.500326,1024x1536,RGBA,,True,skipped-after-visual-retry,,c55fbcaccc01c1e2faaf4eb2fac862f4d34dcc43c9d8909f33db3a606ed96af1,c3dadf90510c7f57d6628a18835672f1e386a02d9b6f846cba03335ff658ce4c,PASS,"Full-resolution targeted retry accepted on black: corrected visible hardware, strap tail, protective film, or product identity using the exact SKU reference; source-dial graft deliberately skipped to avoid reintroducing the defect.",higgsfield-targeted-visual-retry,bboxH-low
WWN103897,WWN103897.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,43,78bb952b277eed18d930c98e0381c8346e8e29ec6e5a969534f8a76adaee4cf3,08c12f7d92780b75db76e036918bc942afea0228dd6dac2452d0b505a4064410,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W264,W264.png,0.779297,0.874349,0.500000,0.500326,1024x1536,RGBA,,True,applied,531,6fb2ca2df4424d42f0ca93a130bc840c30a2b0c2c7f9590b18a4bd5d27bb2686,972b0dc34524758b7fca229253f2ab3d995cc0ca1dddfbdb10f062998053c90d,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W11,W11.png,0.780273,0.876302,0.500488,0.500000,1024x1536,RGBA,,True,applied,265,c80c331309bf68f77faa0b8dc836e6f6a0ce84325135aaaa8818e1e825261058,4ec6cc60416e2041e504cd9af0b76c158588596d912937c1b7ecadcae002bc4c,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W116,W116.png,0.780273,0.880208,0.500488,0.500000,1024x1536,RGBA,,True,applied,188,9aa3f7d6fc1609a90f6f7932a15c19dad52017f6541d1786227469c968e3a9ac,11516584c63fdd6bb196b919c38f69bd52ed848f69fbcdd66cfd3995406f1cb0,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WW447,WW447.png,0.780273,0.884766,0.499512,0.500326,1024x1536,RGBA,,True,applied,244,5a4534b393427b46849f38670aa15c5d699dd657742769d93c30bd1089c23fd0,fe0219130b5c35a28460dad83d1d182c0f997dd5c7dd4ec0484c37dbd4f7c9bb,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WW573,WW573.png,0.781250,0.865885,0.500000,0.500000,1024x1536,RGBA,,True,applied,113,fa9fd6ff91706160c7d8ddd489dbfe47644c34ac0cf1642612513d3180f0b45a,90c65c93fbe2ad72f17569110282f4658aad2b09b17ff6170e5577df01031cab,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WW465,WW465.png,0.780273,0.854818,0.500488,0.500326,1024x1536,RGBA,,True,applied,311,8f73fbd1ed12314000bf8f2893d53f94568962c601d555045b21461f7ae84315,b5c04e8a0ceab1237bbbec0187ae62b36764909db582c5bb4a7d93e30a90747d,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WW624,WW624.png,0.779297,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,317,24916df371eb54a73d34dd02ffccd77b4c9ebe7df8dc669d2c8e522985fbfe13,3597bad23a991d64e825408eb29512be286838a3b9b84f2e98b7bae93b0eda89,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W1207,W1207.png,0.780273,0.851562,0.500488,0.500000,1024x1536,RGBA,,True,applied,319,fbda85d73bef0b7fed6ac0a5b4d60e55c59b662bf41601403abff3c04764f5df,73563bd7147879d7b5f12f97b81213fa96f5f24c9d60cd80756c2caa0f89fa28,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W1220,W1220.png,0.780273,0.853516,0.500488,0.499674,1024x1536,RGBA,,True,applied,127,8c0b98a478d655c3d3096326335f081e0744a4e5f1ff0225cee756d9f2855980,8bd2c781cf062b7e4d683e2ff80057273dd6f1fdc5510bb33080d19d9c89efbf,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WW340,WW340.png,0.780273,0.894531,0.500488,0.500000,1024x1536,RGBA,,True,applied,82,28246b82053f966c95f22ab9bbcd613faa2388c5262506352be91de307b8a8f0,116fa23f361d202fd6db09364ee9dc4f3fc175548e0f19fdddc5e2f8059bb893,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WWN388563-3005,WWN388563-3005.png,0.779297,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,71,1dae4d8d032e495e3f8c5e1bdec8ac9dd856dabf794089b52bf27c9a19d86add,85e3ce442e949c070d17deaf330dd27106b7b71ab5da507219f13693f4da6394,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W1219,W1219.png,0.781250,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,263,05c5a53c7c7e7ae7854f27a4204e5be8f6d3865f24ee8ccbafe31d8a3a317c4c,c7443f6d5064bb50745e6ae71110b51cd8073d967ecdad3441cbbf512a4cc246,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W1208,W1208.png,0.781250,0.865885,0.500000,0.500000,1024x1536,RGBA,,True,applied,383,4f399585772c9d1aab6efcaa148869ad5306bddf2ed26a356a1d3ab10311ca7d,8622640162f31a6959e4d7fb1f7729687dbaf73f1e53196f486a00ff88a8154c,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WWN310.32.42.50.01.001,WWN310.32.42.50.01.001.png,0.781250,0.876302,0.500000,0.500000,1024x1536,RGBA,,True,skipped-after-visual-retry,,a455258741b1e4753437a4ad8f9ff0b7f4d7ae6e5d1b1fe078f3ba76b4c8638a,1b903547248d46d623d2b1bdcc5934a296c737ed8043a11750b4e81e8ba60e53,PASS,"Full-resolution targeted retry accepted on black: corrected visible hardware, strap tail, protective film, or product identity using the exact SKU reference; source-dial graft deliberately skipped to avoid reintroducing the defect.",higgsfield-targeted-visual-retry,
W1137,W1137.png,0.780273,0.887370,0.500488,0.499674,1024x1536,RGBA,,True,applied,444,ad61b30fb8e71edba55e7625139e309a416e18c25930d9c38d172eda6ba4f8cb,0c8b9ad2461323072b90c3848dcc0d9c4c5efcd05ccc86dbd0997ba90dd499c1,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WW512,WW512.png,0.781250,0.873047,0.500000,0.500326,1024x1536,RGBA,,True,applied,168,59e707709d278824a0b3a18d4071719a5ee5f089b0a9b6c3fdca7df7767b7a85,434a0ff2f6136050f73abacbf50fc54bb0496a49757008cef508a472b74bda96,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WW511,WW511.png,0.781250,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,129,4f7080f8e4ebd8c67e305e8c353b4ab559442dacc73c1a6729f2d922e2903ed1,d9d87010c4f7e6dd0cf6439e08e500989298bebf5ed85afe816c6993d68236e6,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WW387,WW387.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,404,f4451bc69250ad0631ebf3b862f54bcadbcf3e90d78a86f2734d18d2f658b7c8,ec9b19e7f508cc34b99c93bb2a35489e8732042b67fd1069680b75b5e598de04,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W262,W262.png,0.778320,0.855469,0.499512,0.500000,1024x1536,RGBA,,True,applied,514,070edd664ad768f062788be6ae16a65efd5ef939398f211d6e19a2de7852fe77,495ddb0e19654a56c07151a3fae550fc3264cefc2be8c08c07a5188ea3eb3dfc,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W1368,W1368.png,0.781250,0.870443,0.500000,0.499674,1024x1536,RGBA,,True,applied,126,7323939177fa204155c0a8be6067dd18e899baedef4cf314066f19c2d889c69a,9c20a448ee1aba4620dd8f6b9e188d5eb10fb23c93de9d6340b5a4acfce61f26,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WW352,WW352.png,0.779297,0.854167,0.500000,0.500000,1024x1536,RGBA,,True,applied,128,cda2726355616da325e1ff7bcb04fa49d94b833e003d645cf47945ef993c60b5,a0d948b0e13542d7b310359959718c77994e91ca5118a456d019b21975c31844,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W1158,W1158.png,0.781250,0.856120,0.500000,0.499674,1024x1536,RGBA,,True,applied,209,2f2b086ac188ca2c1ddf33d223e548efde867214670686bd47285c66d3d18f0c,32b938b54b3138858a70a23f7108e7ca4a888e613a24d368a21f7bec24a83f51,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W1103,W1103.png,0.779297,0.891927,0.500000,0.500000,1024x1536,RGBA,,True,applied,170,5e9dea3dbafa466ed253a845600961d97ab24a8fdc29f76d78176c90274304a1,c635460ac42b2dd29b76f470627c413bf87609b853c8d5836518d7df405938c2,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WW466,WW466.png,0.781250,0.897786,0.500000,0.499674,1024x1536,RGBA,,True,applied,315,1de64c7b279f1e3891ea12e846909d66183bcefa17eee59796be1787c444bc15,cbfa8a6fde61be7ed2e9fee2d5057fa5e647f55b1a6076784838499253f6b911,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W117,W117.png,0.781250,0.878906,0.500000,0.500000,1024x1536,RGBA,,True,applied,290,6e812898a544c54bd72d43d62f6aec4005fdb9db4f58310128be207e388b2390,eb5463c0c8101138fa5e9a72fad8a5f3e6168bce4c83a85069d17116655efdef,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WL19,WL19.png,0.781250,0.889974,0.500000,0.500326,1024x1536,RGBA,,True,applied,92,39bf530b01ab8dfee6bb41bd172eda63a863799812cad3ac7835ed0821713ff8,a702f39e21d8a172665129f89f72f9265fb16e2105656e2de5fd195fc7409d26,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WW61,WW61.png,0.780273,0.911458,0.500488,0.500000,1024x1536,RGBA,,True,applied,184,a7d786089bc1396e0beac286c7bbb0705a4333326dba1e797b9f3ae17af5233d,e04e2ac431c7e75e79a727062d823cf0ded51b124f829f8b5c2c66b55bad1dfb,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WW14,WW14.png,0.779297,0.880859,0.500000,0.499674,1024x1536,RGBA,,True,applied,231,de31564ccdf158554d93e5fd975c0e24499e36fa2c672233a61d661a86127bfa,117506b44963549ad31b00c88926acc70cab87b85ecd86cc921175182cc0fe22,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W1191,W1191.png,0.779297,0.882812,0.500000,0.500000,1024x1536,RGBA,,True,applied,294,f169aa258e72ba7244548388c26e86e5f824b3f7fa976298c93aa5469c00647b,634f853e3835e9a1bbfa4574b44c011b3c0f20fa3863bf9f687ec00b39223e3b,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W280,W280.png,0.779297,0.870443,0.500000,0.499674,1024x1536,RGBA,,True,applied,308,97d985e400dfcca72cde1b2707bd33f5c217619f59b0a49def1e3c86026128a8,b49973e72f32342b932413c9c3bb6bac1d9a26d3fe02b71702b3e990080d96a0,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
